snapshot_date	row_key	repo_id	repo_root	frozen_head	path_b64	display_path	index_mode	index_oid	index_stage	git_object_type	index_object_bytes	worktree_kind	worktree_lstat_bytes	authoritative_bytes	bytes_basis	lfs_pointer_state	lfs_oid_sha256	lfs_logical_bytes	dirty_state	index_status	worktree_status	classification	split_role	evidence_rule	evidence_level	build_target	archive_evidence	evidence_locator	caller_state	suggested_action	target_repo	confidence	risk	review_state	frozen_prompt_sha256	notes
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfcl9maXJzdC5jdQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfcl9maXJzdC5jdQ==	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_r_first.cu	100644	7fd79600885a1031b02f23d89be67afcef655fc4	0	blob	4153	REGULAR	4153	4153	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_r_first.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfcl9maXJzdC5o	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfcl9maXJzdC5o	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_r_first.h	100644	837dd15038f60644432bfa5f17f4ce65c6379002	0	blob	649	REGULAR	649	649	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_r_first.h;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfc3RlcC5jdQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfc3RlcC5jdQ==	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_step.cu	100644	5d4aec076160dbf60e6f2c54f864bfefc5d5c112	0	blob	2833	REGULAR	2833	2833	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_step.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfc3RlcC5o	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfc3RlcC5o	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_step.h	100644	1fed929781add4f5a85e189f46c6a3e862396a5e	0	blob	538	REGULAR	538	538	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_step.h;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfc3RlcF9maXJzdC5jdQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfc3RlcF9maXJzdC5jdQ==	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_step_first.cu	100644	4fbe6e28501c943f45a6dc9abf6328ccc56524b9	0	blob	2326	REGULAR	2326	2326	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_step_first.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfc3RlcF9maXJzdC5o	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsRm9jYWxBbmRFeHRyYV91cGRhdGVfc3RlcF9maXJzdC5o	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_step_first.h	100644	15e0f52faf2df263828bdc8633eeef879bdfa2a2	0	blob	437	REGULAR	437	437	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialFocalAndExtra_update_step_first.h;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsUG9zZV9hbHBoYV9kZW5vbWluYXRvcl9vcl9iZXRhX251bWVyYXRvci5jdQ==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsUG9zZV9hbHBoYV9kZW5vbWluYXRvcl9vcl9iZXRhX251bWVyYXRvci5jdQ==	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialPose_alpha_denominator_or_beta_numerator.cu	100644	181297c9fe3f95e1f375490b9e86c5933a78788b	0	blob	3390	REGULAR	3390	3390	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialPose_alpha_denominator_or_beta_numerator.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsUG9zZV9hbHBoYV9kZW5vbWluYXRvcl9vcl9iZXRhX251bWVyYXRvci5o	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsUG9zZV9hbHBoYV9kZW5vbWluYXRvcl9vcl9iZXRhX251bWVyYXRvci5o	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialPose_alpha_denominator_or_beta_numerator.h	100644	f481f911a0857218b04a0eb02de42bf34d28b9ba	0	blob	395	REGULAR	395	395	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialPose_alpha_denominator_or_beta_numerator.h;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsUG9zZV9hbHBoYV9udW1lcmF0b3JfZGVub21pbmF0b3IuY3U=	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsUG9zZV9hbHBoYV9udW1lcmF0b3JfZGVub21pbmF0b3IuY3U=	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialPose_alpha_numerator_denominator.cu	100644	db073261e35c23e8af6a283cb1909704461d86b9	0	blob	4967	REGULAR	4967	4967	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialPose_alpha_numerator_denominator.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsUG9zZV9hbHBoYV9udW1lcmF0b3JfZGVub21pbmF0b3IuaA==	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsUG9zZV9hbHBoYV9udW1lcmF0b3JfZGVub21pbmF0b3IuaA==	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialPose_alpha_numerator_denominator.h	100644	d98e0e2564e1e20b917479f893ab64de32606b31	0	blob	520	REGULAR	520	520	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialPose_alpha_numerator_denominator.h;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
2026-07-21	Aether3D-cross:YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsUG9zZV9ub3JtYWxpemUuY3U=	Aether3D-cross	/Users/kaidongwang/Developer/Aether3D-cross	b930ab185135dfbd172aef7c2bbeed67ef315f75	YWV0aGVyX2NwcC90aGlyZF9wYXJ0eS9nbG9tYXBfdmVuZG9yL2NvbG1hcC1zcmMvdGhpcmRwYXJ0eS9TeW1mb3JjZS1DYXNwYXIvZ2VuZXJhdGVkL2YzMi9rZXJuZWxfU2ltcGxlUmFkaWFsUG9zZV9ub3JtYWxpemUuY3U=	aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialPose_normalize.cu	100644	c2a9db4c6c7c73ee1f1b8c086d1d42bad3253eda	0	blob	9525	REGULAR	9525	9525	GIT_INDEX_BLOB	NOT_LFS			CLEAN	CLEAN	CLEAN	unresolved	unresolved	A03_NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	E0	NO_FROZEN_BUILD_TARGET	NO_SHIPPING_ARCHIVE_MEMBER_OR_PROVEN_INCLUDE_EDGE	AETHER_HEAD:aether_cpp/third_party/glomap_vendor/CMakeLists.txt:17-104,127-170,610-637;AETHER_HEAD:aether_cpp/CMakeLists.txt:37-50,197-239;PATH=aether_cpp/third_party/glomap_vendor/colmap-src/thirdparty/Symforce-Caspar/generated/f32/kernel_SimpleRadialPose_normalize.cu;NO_FROZEN_TARGET_OR_INCLUDE_EDGE_FOUND	NO_CALLER_FOUND_IN_FROZEN_BUILD_GRAPH	STAY	SPLIT_LINE_AMBIGUOUS	LOW	MEDIUM_UNVERIFIED_VENDOR_REACHABILITY	USER_DECISION_KEEP_2026_07_21	4b58b841caae62d6a8ed940816dcb5b07c9d7abd9aafe388589f5bd25c911e27	Frozen CMake evaluation plus product-source depfile scan found no target/include edge. Conservatively require user decision; do not infer deletion. User decision: SPLIT_LINE_AMBIGUOUS stays in place.
